assessmentId,SCI_NAME,Phylacine ,Phylogeny,,Total_Geo_Area_KM2,Current_Area_KM2,Extinct_Area_KM2,Scaled_Log_Current_Area_KM2,CurrentArea_TotalArea,Scaled_CurrentArea_TotalArea,Area.Method,Area.Source,Body_Mass_g,Scaled_Log_Mass_g,Mass.Method,Body_Mass_Source,Brain_mass_g,Scaled_Log_Brain_Mass_g,BrainMass_Method,BrainMass_Source,Generation_time_d,Scaled_Log_Generation_time_d,Generation_time_Method,Generation_time_Source,IUCN_Threats:,IUCNredlist_status,1_Residential_&_commercial_development,2_Agriculture_&_aquaculture,3_Energy_production_&_mining,4_Transportation_&_service_corridors,5_Biological_resource_use,6_Human_intrusions_&_disturbance,7_Natural_system_modifications,"8_Invasive_and_other_problematic_species,_genes_&_diseases",9_Pollution,10_Geological_events,11_Climate_change_&_severe_weather,12_Other_options
22059585,Myotis_bocagii,Myotis_bocagii,Myotis_bocagii,,1932757.446,1932757.446,0,0.063203429,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,7.8,-0.143488644,Reported,PHYLACINE 1.2.1,0.21,-1.139837241,Imputed_825,COMBINE,2395.706074,0.427779107,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22065314,Myotis_morrisi,Myotis_morrisi,Myotis_morrisi,,660.0724265,660.0724265,0,-3.534997249,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,7.7,-0.143488688,Reported,PHYLACINE 1.2.1,0.27780791,-1.043860343,Imputed_825,COMBINE,2129.448444,0.277488021,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
45204645,Nandinia_binotata,Nandinia_binotata,Nandinia_binotata,,6401780.818,6401780.818,0,0.60307426,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,2000,-0.142601643,Reported,PHYLACINE 1.2.1,17.91244,0.3851553,Imputed_825,COMBINE,2850.514083,0.649514886,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50186128,Nanger_dama,Nanger_dama,Nanger_dama,,234312.821,207865.1619,26447.65902,-0.941959031,0.88712671,-0.479706781,Extraction of polygon shapefile using R packages,IUCN Red List,72999.5,-0.110990063,Reported,PHYLACINE 1.2.1,150,1.114061743,Imputed_825,COMBINE,2171.91595,0.302677969,Imputed_825,COMBINE,,Critically Endangered,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No
22043635,Nanonycteris_veldkampii,Nanonycteris_veldkampii,Nanonycteris_veldkampii,,1835137.974,1835137.974,0,0.039840217,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,21.4,-0.143482589,Reported,PHYLACINE 1.2.1,1.498698142,-0.465773634,Imputed_825,COMBINE,2230.113945,0.336410037,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22048243,Neoromicia_brunnea,Neoromicia_brunnea,Neoromicia_brunnea,,821566.6401,821566.6401,0,-0.322437081,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,9.9,-0.143487709,Reported,PHYLACINE 1.2.1,0.20664932,-1.145354024,Imputed_825,COMBINE,2083.181947,0.249466394,Imputed_825,COMBINE,,Near Threatened,No,Yes,No,No,Yes,No,No,No,No,No,No,No
22048372,Neoromicia_capensis,Neoromicia_capensis,Neoromicia_capensis,,14567432.51,14567432.51,0,0.973713717,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,6,-0.143489445,Reported,PHYLACINE 1.2.1,0.1413535,-1.275608547,Imputed_825,COMBINE,1315.340463,-0.337080199,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22048932,Neoromicia_guineensis,Neoromicia_guineensis,Neoromicia_guineensis,,3803043.297,3803043.297,0,0.368317812,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,3.1,-0.143490737,Reported,PHYLACINE 1.2.1,0.1158245,-1.34392839,Imputed_825,COMBINE,1292.390751,-0.359533917,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22047621,Neoromicia_nana,Neoromicia_nana,Neoromicia_nana,,11035224.34,11035224.34,0,0.848533011,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,3.9,-0.14349038,Reported,PHYLACINE 1.2.1,0.1,-1.394315981,Imputed_825,COMBINE,1264.909839,-0.386951471,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22047902,Neoromicia_rendalli,Neoromicia_rendalli,Neoromicia_rendalli,,9043930.488,9043930.488,0,0.758827826,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,6.3,-0.143489312,Reported,PHYLACINE 1.2.1,0.17561256,-1.201173624,Imputed_825,COMBINE,1487.62432,-0.180066558,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22046866,Neoromicia_somalica,Neoromicia_somalica,Neoromicia_somalica,,6584406.678,6580129.753,4276.925043,0.615460998,0.999350446,0.223770001,Extraction of polygon shapefile using R packages,IUCN Red List,3.8,-0.143490425,Reported,PHYLACINE 1.2.1,0.189347997,-1.175344124,Imputed_825,COMBINE,1325.294862,-0.327462497,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22047067,Neoromicia_tenuipinnis,Neoromicia_tenuipinnis,Neoromicia_tenuipinnis,,4499115.608,4499115.608,0,0.44408511,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,5.3,-0.143489757,Reported,PHYLACINE 1.2.1,0.14755219,-1.260887973,Imputed_825,COMBINE,1492.818272,-0.175620448,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50190946,Neotragus_batesi,Neotragus_batesi,Neotragus_batesi,,814202.6321,814202.6321,0,-0.326495836,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,3000,-0.142156407,Reported,PHYLACINE 1.2.1,29.56000503,0.556969305,Imputed_825,COMBINE,1741.05,0.020603835,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
22016999,Nycteris_arge,Nycteris_arge,Nycteris_arge,,4147218.766,4147218.766,0,0.407372011,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,12,-0.143486774,Reported,PHYLACINE 1.2.1,0.36,-0.954965633,Imputed_825,COMBINE,1515.983191,-0.155977418,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
22017299,Nycteris_gambiensis,Nycteris_gambiensis,Nycteris_gambiensis,,2123032.431,2122720.485,311.9464472,0.105464718,0.999853066,0.226920685,Extraction of polygon shapefile using R packages,IUCN Red List,7,-0.143489,Reported,PHYLACINE 1.2.1,0.25277795,-1.076245144,Imputed_825,COMBINE,1762.942051,0.036543956,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22012638,Nycteris_grandis,Nycteris_grandis,Nycteris_grandis,,4702605.587,4702605.587,0,0.464025906,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,30.2,-0.143478671,Reported,PHYLACINE 1.2.1,0.7355,-0.709916036,Imputed_825,COMBINE,1766.658907,0.039230618,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22012843,Nycteris_hispida,Nycteris_hispida,Nycteris_hispida,,12204028.88,12204028.88,0,0.893915055,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,8.6,-0.143488288,Reported,PHYLACINE 1.2.1,0.284,-1.036299308,Imputed_825,COMBINE,1478.300134,-0.188087307,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22013415,Nycteris_macrotis,Nycteris_macrotis,Nycteris_macrotis,,12955971.03,12955971.03,0,0.920867668,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,14.5,-0.143485661,Reported,PHYLACINE 1.2.1,0.389,-0.928392203,Imputed_825,COMBINE,1378.924806,-0.276858485,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22014183,Nycteris_thebaica,Nycteris_thebaica,Nycteris_thebaica,,15642892.32,15642892.32,0,1.005822222,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,9.8,-0.143487753,Reported,PHYLACINE 1.2.1,0.2785,-1.043006925,Imputed_825,COMBINE,2057.907196,0.233894539,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22005999,Nycticeinops_schlieffeni,Nycticeinops_schlieffeni,Nycticeinops_schlieffeni,,6023537.033,6023537.033,0,0.575620854,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,5,-0.143489891,Reported,PHYLACINE 1.2.1,0.12161166,-1.327205208,Imputed_825,COMBINE,1274.341794,-0.377474695,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115125699,Oenomys_hypoxanthus,Oenomys_hypoxanthus,Oenomys_hypoxanthus,,4294785.41,4294785.41,0,0.423133042,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,90,-0.143452045,Reported,PHYLACINE 1.2.1,1.19,-0.544882568,Imputed_825,COMBINE,605.0010399,-1.327778834,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50368125,Orcinus_orca,Orcinus_orca,Orcinus_orca,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,4300000,1.771025516,Reported,PHYLACINE 1.2.1,5725.75,2.363271503,Imputed_825,COMBINE,9380.5,2.168988457,Imputed_825,COMBINE,,Data Deficient,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
50191264,Oreotragus_oreotragus,Oreotragus_oreotragus,Oreotragus_oreotragus,,5721127.404,5721127.404,0,0.552401574,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,12999.9,-0.137704085,Reported,PHYLACINE 1.2.1,58.5,0.791097336,Imputed_825,COMBINE,2700.0653,0.58034463,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
21286437,Orycteropus_afer,Orycteropus_afer,Orycteropus_afer,,20822434.82,20822434.82,0,1.134752694,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,52350.4,-0.1201838,Reported,PHYLACINE 1.2.1,104.6,0.990415879,Imputed_825,COMBINE,3624.815,0.956059327,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
197393805,Oryx_dammah,Oryx_dammah,Oryx_dammah,,4553076.403,79649.92185,4473426.482,-1.374372185,0.017493649,-5.931019394,Extraction of polygon shapefile using R packages,IUCN Red List,200000,-0.054444785,Reported,PHYLACINE 1.2.1,241,1.276695499,Imputed_825,COMBINE,3247.0961,0.815683685,Imputed_825,COMBINE,,Endangered,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No
22396345,Otomys_occidentalis,Otomys_occidentalis,Otomys_occidentalis,,10735.77816,10735.77816,0,-2.27776842,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,72.8,-0.143459704,Reported,PHYLACINE 1.2.1,1.293792624,-0.516199975,Imputed_825,COMBINE,611.9000808,-1.313314425,Imputed_825,COMBINE,,Vulnerable,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No
50192202,Ourebia_ourebi,Ourebia_ourebi,Ourebia_ourebi,,8057903.99,8057903.99,0,0.706789232,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,17250,-0.135811784,Reported,PHYLACINE 1.2.1,58.33333333,0.790118756,Imputed_825,COMBINE,2156.849633,0.293798082,Imputed_825,COMBINE,,Least Concern,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
129038584,Pan_troglodytes,Pan_troglodytes,Pan_troglodytes,,2470522.537,2470522.537,0,0.173862583,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,42500,-0.124569559,Reported,PHYLACINE 1.2.1,363.5112811,1.417669898,Imputed_825,COMBINE,7300,1.849107286,Imputed_825,COMBINE,,Endangered,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No
266696959,Panthera_leo,Panthera_leo,Panthera_leo,,30765796,2196967.279,28568828.72,0.120962368,0.071409408,-5.593047357,Extraction of polygon shapefile using R packages,IUCN Red List,161499.1,-0.071586797,Reported,PHYLACINE 1.2.1,236.8782815,1.27077871,Imputed_825,COMBINE,2190,0.313255481,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No
254576956,Panthera_pardus,Panthera_pardus,Panthera_pardus,,19834641.45,15262894.68,4571746.762,0.994736583,0.769506962,-1.217008575,Extraction of polygon shapefile using R packages,IUCN Red List,54999.7,-0.119004234,Reported,PHYLACINE 1.2.1,134.0152696,1.075412848,Imputed_825,COMBINE,3400.645433,0.874624168,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
17953200,Papio_anubis,Papio_anubis,Papio_anubis,,8395487.837,8395487.837,0,0.725289793,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,28329.2,-0.130878918,Reported,PHYLACINE 1.2.1,172.0522027,1.161107462,Imputed_825,COMBINE,3833.595,1.027495593,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
22243007,Paraxerus_cooperi,Paraxerus_cooperi,Paraxerus_cooperi,,10869.10072,10869.10072,0,-2.272204831,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,250,-0.143380808,Reported,PHYLACINE 1.2.1,4.488930739,-0.089505092,Imputed_825,COMBINE,1191.971531,-0.462715274,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
115132527,Paraxerus_poensis,Paraxerus_poensis,Paraxerus_poensis,,1653307.052,1653307.052,0,-0.007195457,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,124.5,-0.143436685,Reported,PHYLACINE 1.2.1,2.943950667,-0.234200508,Imputed_825,COMBINE,1029.56556,-0.649562446,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
50369125,Peponocephala_electra,Peponocephala_electra,Peponocephala_electra,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,206000,-0.051773365,Reported,PHYLACINE 1.2.1,1666.675059,1.93997009,Imputed_825,COMBINE,8245.925,2.004538988,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No
91996061,Perodicticus_edwardsi,Perodicticus_edwardsi,Perodicticus_potto,,2448379.341,2448379.341,0,0.169804015,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,1210,-0.14295338,Reported,PHYLACINE 1.2.1,11.98010303,0.247187278,Imputed_825,COMBINE,3326.9897,0.846690748,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
92248699,Perodicticus_potto,Perodicticus_potto,Perodicticus_potto,,768971.6408,768971.6408,0,-0.352260431,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,1100,-0.143002356,Reported,PHYLACINE 1.2.1,11.98010303,0.247187278,Imputed_825,COMBINE,3326.9897,0.846690748,Imputed_825,COMBINE,,Near Threatened,No,Yes,No,No,Yes,No,No,No,No,No,No,No
109669842,Phacochoerus_africanus,Phacochoerus_africanus,Phacochoerus_africanus,,10704125.62,10704125.62,0,0.834800743,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,82500,-0.106760092,Reported,PHYLACINE 1.2.1,132.5,1.07151265,Imputed_825,COMBINE,2206.301667,0.322715873,Imputed_825,COMBINE,,Least Concern,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
123586126,Phataginus_tetradactyla,Phataginus_tetradactyla,Phataginus_tetradactyla,,3051119.204,3051119.204,0,0.269013361,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,2750,-0.142267716,Reported,PHYLACINE 1.2.1,17.96927504,0.38624187,Imputed_825,COMBINE,2555,0.509898295,Imputed_825,COMBINE,,Vulnerable,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No
123586469,Phataginus_tricuspis,Phataginus_tricuspis,Phataginus_tricuspis,,6198901.173,6198901.173,0,0.588557166,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,2066.7,-0.142571946,Reported,PHYLACINE 1.2.1,9.6348,0.172461054,Imputed_825,COMBINE,1825,0.080676397,Imputed_825,COMBINE,,Endangered,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No
50182944,Philantomba_maxwellii,Philantomba_maxwellii,Philantomba_maxwellii,,1033458.869,1033458.869,0,-0.219003281,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,12000,-0.138149277,Reported,PHYLACINE 1.2.1,38,0.643116567,Imputed_825,COMBINE,2287.576667,0.368863105,Imputed_825,COMBINE,,Least Concern,Yes,No,No,No,Yes,No,No,No,No,No,No,No
50183103,Philantomba_monticola,Philantomba_monticola,Philantomba_monticola,,6617232.922,6617232.922,0,0.617995676,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,6250,-0.140709388,Reported,PHYLACINE 1.2.1,41.25,0.671264208,Imputed_825,COMBINE,1818.1211,0.075859043,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
88418148,Philantomba_walteri,Philantomba_walteri,Philantomba_walteri,,218397.9321,0,218397.9321,NA,0,-6.04067869,Extraction of polygon shapefile using R packages,IUCN Red List,9000,-0.139484987,Reported,PHYLACINE 1.2.1,57.89809441,0.787550014,Imputed_825,COMBINE,2072.353209,0.242818034,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
160983555,Physeter_macrocephalus,Physeter_macrocephalus,Physeter_macrocephalus,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,14025000,6.100952022,Reported,PHYLACINE 1.2.1,7818,2.470098222,Imputed_825,COMBINE,9964.5,2.24603244,Imputed_825,COMBINE,,Vulnerable,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No
92656391,Piliocolobus_epieni,Piliocolobus_epieni,Procolobus pennantii ,,3592.355942,3592.355942,0,-2.771274026,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,10301.5,-0.138905511,Reported,PHYLACINE 1.2.1,78.93293125,0.893848122,Imputed_825,COMBINE,3650,0.964891841,Imputed_825,COMBINE,,Critically Endangered,No,Yes,No,No,Yes,No,No,No,No,No,No,No
92633245,Piliocolobus_preussi,Piliocolobus_preussi,Procolobus_badius,,4297.688918,4297.688918,0,-2.690462488,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,9750,-0.139151059,Reported,PHYLACINE 1.2.1,82.98705701,0.911027278,Imputed_825,COMBINE,3650,0.964891841,Imputed_825,COMBINE,,Critically Endangered,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No
22035802,Pipistrellus_hesperidus,Pipistrellus_hesperidus,Pipistrellus_hesperidus,,1790136.83,1788736.816,0,0.028295664,0.999217929,0.222939316,Extraction of polygon shapefile using R packages,IUCN Red List,5.7,-0.143489579,Reported,PHYLACINE 1.2.1,0.15444199,-1.24523497,Imputed_825,COMBINE,1544.02835,-0.132593912,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22128783,Pipistrellus_inexspectatus,Pipistrellus_inexspectatus,Pipistrellus_inexspectatus,,750522.4086,750522.4086,0,-0.363207513,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,6,-0.143489445,Reported,PHYLACINE 1.2.1,0.11684516,-1.340919139,Imputed_825,COMBINE,1350.283015,-0.303634265,Imputed_825,COMBINE,,Data Deficient,No,No,No,No,No,No,No,No,No,No,No,No
22126587,Pipistrellus_nanulus,Pipistrellus_nanulus,Pipistrellus_nanulus,,1675337.546,1675337.546,0,-0.00122839,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,2.5,-0.143491004,Reported,PHYLACINE 1.2.1,0.10668483,-1.37212137,Imputed_825,COMBINE,1322.361005,-0.330289591,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
22124277,Pipistrellus_rueppellii,Pipistrellus_rueppellii,Pipistrellus_rueppellii,,3212646.4,3207184.81,5461.58998,0.291500714,0.998299972,0.217185083,Extraction of polygon shapefile using R packages,IUCN Red List,6.9,-0.143489045,Reported,PHYLACINE 1.2.1,0.14388857,-1.269511746,Imputed_825,COMBINE,1355.110605,-0.299081629,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,Yes,No,No,No
22124708,Pipistrellus_rusticus,Pipistrellus_rusticus,Pipistrellus_rusticus,,3671000.104,3671000.104,0,0.352388268,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,4.6,-0.143490069,Reported,PHYLACINE 1.2.1,0.11604083,-1.343288368,Imputed_825,COMBINE,1354.656038,-0.299509614,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
100469961,Potamochoerus_porcus,Potamochoerus_porcus,Potamochoerus_porcus,,5030601.69,5030601.69,0,0.494419001,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,70000.3,-0.112325417,Reported,PHYLACINE 1.2.1,155.6,1.126633546,Imputed_825,COMBINE,3134.383667,0.770616729,Imputed_825,COMBINE,,Least Concern,No,No,No,No,Yes,No,No,No,No,No,No,No
97203526,Potamogale_velox,Potamogale_velox,Potamogale_velox,,3872630.857,3872630.857,0,0.376491625,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,660,-0.143198261,Reported,PHYLACINE 1.2.1,4.083666667,-0.12195876,Imputed_825,COMBINE,1293.568117,-0.358372328,Imputed_825,COMBINE,,Least Concern,No,No,No,Yes,Yes,No,No,No,No,No,No,No
115203029,Praomys_daltoni,Praomys_daltoni,Praomys_daltoni,,3470124.026,3470124.026,0,0.327020985,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,38.5,-0.143474975,Reported,PHYLACINE 1.2.1,0.68,-0.736826431,Imputed_825,COMBINE,561.9846823,-1.421865383,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115203240,Praomys_derooi,Praomys_derooi,Praomys_derooi,,329063.9851,329063.9851,0,-0.734886075,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,32,-0.143477869,Reported,PHYLACINE 1.2.1,0.871831509,-0.651591703,Imputed_825,COMBINE,555.7559812,-1.436082893,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115141985,Praomys_jacksoni,Praomys_jacksoni,Praomys_jacksoni,,3842828.012,3842828.012,0,0.373009087,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,42,-0.143473417,Reported,PHYLACINE 1.2.1,0.853379138,-0.658929081,Imputed_825,COMBINE,612.5410347,-1.311978901,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
115177231,Praomys_obscurus,Praomys_obscurus,Praomys_obscurus,,3134.480562,3134.480562,0,-2.83273596,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,47.2,-0.143471102,Reported,PHYLACINE 1.2.1,0.872347242,-0.651388866,Imputed_825,COMBINE,576.2260659,-1.389941567,Imputed_825,COMBINE,,Endangered,No,Yes,No,No,Yes,No,No,No,No,No,No,No
115400491,Praomys_tullbergi,Praomys_tullbergi,Praomys_tullbergi,,1029116.107,1029116.107,0,-0.220901536,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,35.8,-0.143476177,Reported,PHYLACINE 1.2.1,0.86,-0.656278278,Imputed_825,COMBINE,631.9493,-1.272187151,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
21285876,Procavia_capensis,Procavia_capensis,Procavia_capensis,,17323732.6,17323732.6,0,1.051829491,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,3030,-0.14214305,Reported,PHYLACINE 1.2.1,19.725,0.418216808,Imputed_825,COMBINE,3079.14,0.747932782,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
166610679,Procolobus_verus,Procolobus_verus,Procolobus_verus,,471524.9605,471524.9605,0,-0.572730414,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,4000,-0.14171117,Reported,PHYLACINE 1.2.1,53.91689333,0.763115034,Imputed_825,COMBINE,3285,0.830488359,Imputed_825,COMBINE,,Vulnerable,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
166611974,Protoxerus_aubinnii,Protoxerus_aubinnii,Protoxerus_aubinnii,,154953.5804,154547.4251,406.1552585,-1.07556604,0.997378858,0.211411062,Extraction of polygon shapefile using R packages,IUCN Red List,350,-0.143336284,Reported,PHYLACINE 1.2.1,5.346246747,-0.029556828,Imputed_825,COMBINE,1236.655414,-0.415768934,Imputed_825,COMBINE,,Near Threatened,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No
115143054,Protoxerus_stangeri,Protoxerus_stangeri,Protoxerus_stangeri,,3527911.931,3527911.931,0,0.334466048,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,621.5,-0.143215402,Reported,PHYLACINE 1.2.1,5.9327807,0.006148062,Imputed_825,COMBINE,1284.591445,-0.367255538,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
145357488,Pseudorca_crassidens,Pseudorca_crassidens,Pseudorca_crassidens,,0,0,0,NA,NA,NA,Extraction of polygon shapefile using R packages,IUCN Red List,1360000,0.462029739,Reported,PHYLACINE 1.2.1,4307,2.265610662,Imputed_825,COMBINE,7242.6075,1.839038485,Imputed_825,COMBINE,,Near Threatened,No,No,No,No,Yes,No,No,No,Yes,No,No,No
50193881,Redunca_fulvorufula,Redunca_fulvorufula,Redunca_fulvorufula,,1136761.765,1136761.765,0,-0.176056099,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,29499.9,-0.13035768,Reported,PHYLACINE 1.2.1,120.5,1.038951406,Imputed_825,COMBINE,1914.52065,0.141763974,Imputed_825,COMBINE,,Endangered,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
50194059,Redunca_redunca,Redunca_redunca,Redunca_redunca,,6421097.374,6421097.374,0,0.604432393,1,0.227841744,Extraction of polygon shapefile using R packages,IUCN Red List,44050.4,-0.123879264,Reported,PHYLACINE 1.2.1,116,1.025897272,Imputed_825,COMBINE,2261.72,0.354362184,Imputed_825,COMBINE,,Least Concern,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
21981963,Rhinolophus_alcyone,Rhinolophus_alcyone,Rhinolophus_alcyone,,2988299.321,2754588.712,233710.6089,0.222925135,0.921791433,-0.262410257,Extraction of polygon shapefile using R packages,IUCN Red List,18.8,-0.143483746,Reported,PHYLACINE 1.2.1,0.37898976,-0.937334065,Imputed_825,COMBINE,2690.904096,0.576009035,Imputed_825,COMBINE,,Least Concern,No,Yes,No,No,Yes,No,No,No,No,No,No,No
21981665,Rhinolophus_darlingi,Rhinolophus_darlingi,Rhinolophus_darlingi,,1433578.237,1433265.332,312.9048619,-0.071577338,0.999781731,0.22647352,Extraction of polygon shapefile using R packages,IUCN Red List,9.5,-0.143487887,Reported,PHYLACINE 1.2.1,0.30615199,-1.01053804,Imputed_825,COMBINE,2548.542421,0.506670091,Imputed_825,COMBINE,,Least Concern,No,No,No,No,No,No,No,No,No,No,No,No
